test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
721,19059,0.3708681144754765,0,0,"WATCH: Obama Celebrates Jobs Win, Drops Truth Bomb That Will Make GOP Squeal (IMAGE) In January of 2016, the U.S. economy added 151,000 jobs, and the unemployment rate dropped to 4.9%, the lowest it has been since February of 2008 as America dealt wi","Thanks To Trump The U.S. Economy Lost Jobs For The First Time In 7 Years After taking office, Donald Trump has repeatedly taken credit for President Obama s economy and regularly touts jobs numbers on his Twitter timeline. Now that Trump s economy is"
2802,6828,0.37062068136367204,0,0,"Suspicions Mount As New Details On Donald Trump Self-Funding Emerge (IMAGES) As Addicting Info reported here, Donald Trump is very likely running the biggest campaign scam in American history.While Trump claims to be  self-funding  his campaign, the ","Donald Trump Could Be Running The Greatest Scam In American History Donald Trump likes to promote himself a shrewd businessman, but many who have done business with the man have been cheated and lied to.While few people are under any illusions as to "
2624,16719,0.37061730599496406,0,0,"TRUMP BEGINS DISMANTLING Of OBAMACARE With Today’s Executive Order…Nancy Pelosi’s Response Is Hilarious! Today, President Trump came one step closer to dismantling Obamacare. He signed an executive order that would allow Americans to purchase insuran","WATCH NANCY PELOSI Say She’s “Heartbroken Over Death” Of Rep. Steve Scalise, Who’s Still Alive In Hospital [VIDEO] Nancy Pelosi attempted to offer her (incoherent) thoughts on the Democrat inspired shooting of US Rep. Steve Scalise (R-LA) that took p"
2750,15148,0.37032471015150786,1,1,"A modest bump for Clinton in online wagering hours after debate NEW YORK (Reuters) - Democratic presidential nominee Hillary Clinton’s probability of winning the White House got a modest bump in online betting markets on Tuesday, a day after her deba","Factbox: Where the bookies and trading exchanges put Trump, Clinton odds NEW YORK (Reuters) - A Reuters/Ipsos tracking poll released on Friday put Democratic presidential nominee Hillary Clinton just 5 percentage points above Republican rival Donald "
285,8903,0.3703184669162119,0,0,"Vicious Trump Fans Send BLOODCURDLING Threats To California Mosques In Boldest Move Yet Several mosques in California have received threatening letters from some of Trump s loyal subjects, which boldly proclaim that Trump is going to clean up America",WATCH: Trump Supporter Tells Muslims That They Will Be Treated Like Hitler Treated The Jews This madness needs to stop and that means Donald Trump should not be president.Trump supporters have been rampaging ever since Election Day. Emboldened by the
2849,3606,0.37018683180416867,1,1,"Germany's Gabriel calls for talks between Catalonia, Spain BERLIN (Reuters) - German Foreign Minister Sigmar Gabriel on Monday called for urgent dialogue between Catalonia and Spain, and said it was vital to prevent events from spiraling out of contr","Germany's Gabriel calls Trump 'pioneer of a new authoritarian movement' BERLIN (Reuters) - German Vice Chancellor Sigmar Gabriel on Wednesday called Donald Trump’s U.S. election victory a warning for Germany and Europe, urging policy makers to listen"
1208,25226,0.37011900991825153,0,0,LIVE FEED: PRESIDENT TRUMP IN TENNESSEE: Nashville Rally and Speech On Healthcare [Video],LIVE FEED: WATCH IVANKA AND DONALD TRUMP LIVE [VIDEO] Watch the speeches live;
3077,3986,0.37010308744534853,1,1,"New contender emerges to become Wall Street's top cop: sources NEW YORK (Reuters) - David Miller, a white collar defense lawyer and former federal prosecutor, has emerged as a candidate to succeed Preet Bharara as the next Manhattan U.S. attorney, ac","Trump tried to call New York prosecutor Bharara before firing him: officials WASHINGTON (Reuters) - Two days before U.S. Attorney Preet Bharara was fired, President Donald Trump tried to call the high-profile New York prosecutor in what a White House"
3750,16523,0.3700463435070076,1,0,"Senator McCain says Putin bigger threat than ISIS MELBOURNE (Reuters) - U.S. Senator John McCain said Russian President Vladimir Putin is a bigger threat to global security than ISIS, and warned that the Senate would push for sanctions against Moscow","John McCain Says There’s A Much Bigger Threat To Us Than ISIS, And Trump Will HATE It As bad as the Islamic State is, Russia poses a larger threat to security across the planet, at least, according to Senator John McCain (R-Arizona). The former presi"
2956,25532,0.36999102707940285,1,1,"Australian abuse report calls for end to sanctity of confession SYDNEY (Reuters) - Australia should introduce a law forcing religious leaders to report child abuse, including Catholic priests told of abuse during confession, said a report on Friday w","Pope candidly admits Church 'arrived late' in confronting abuse VATICAN CITY (Reuters) - Pope Francis, in some of his most candid and personal comments on the sexual abuse of children by priests, said on Thursday that the Catholic Church had  arrived"
336,6198,0.36986324536949194,1,1,"El Salvador launches commission to find those missing from civil war MEXICO CITY (Reuters) - El Salvador on Wednesday launched the first commission to search for persons who went missing during its civil war, 25 years after the end of a conflict that","Former Salvadoran president Calderon dies at 69 SAN SALVADOR (Reuters) - Former Salvadoran President Armando Calderon, who helped oversee the Central American country s transition from a bloody civil war to peace in the 1990s, has died at the age of "
3373,14265,0.3697345317221955,1,1,Denmark no longer to automatically accept U.N. refugee resettlement quota COPENHAGEN (Reuters) - Denmark will no longer automatically accept a quota of refugees under a U.N. resettlement program after passing a law on Wednesday that enables the gover,"Ranks of world's refugees swell as asylum space shrinks: U.N. GENEVA (Reuters) - More than 2 million people fleeing wars or persecution have joined the ranks of the world s refugees this year, but often face more restrictive asylum policies, includin"
2378,16746,0.3696835981765024,0,1,"Unlike The President-Elect, Trump’s Own Lawyers Admit There’s No Evidence Of Voter Fraud (IMAGES) Not-My-President-Elect Donald Trump s claim that millions of voters had cast illegal ballots on election day has become a contentious issue because ther",Trump's voter fraud probe could pave way for tougher voting rules WASHINGTON (Reuters) - President Donald Trump’s plans to investigate the possibility of voter fraud in the 2016 election could pave the way for tough voting rules including stringent I
2342,26251,0.3696829566462936,0,0,"Former Trump Aide Fired For Somehow Being Too Racist Endorses Cruz Let nobody tell you racists don t have options this election. If you re a racist who is turned off by Trump   or perhaps, fired from his campaign   you can always jump onto the Cruz t","Ted Cruz Awkwardly Tries To Say Trump’s Not A Liar, But Fails Miserably (VIDEO) During the Republican primaries, the biggest feud (if you don t include Donald Trump and Megyn Kelly) seemed to be between Ted Cruz and the man who is now the President E"
1638,24711,0.369610327876472,0,1,"Trump In Scotland: Collapse Of The United Kingdom Will Be Great For My Golf Course Actually In a twist of fate, Donald Trump happened to be in Scotland on the day the world woke up to learn that in a xenophobic ferver the United Kingdom had voted to ","British EU exit a model for Trump's campaign, he says TURNBERRY, Scotland (Reuters) - U.S. presidential candidate Donald Trump thrust himself into the heart of Britain’s vote to leave the European Union on Friday, calling it a “great” development and"
996,12080,0.36957812310510363,1,1,Agriculture leaders slam Trump's USDA budget cut proposal CHICAGO (Reuters) - Agriculture leaders including lawmakers from President Donald Trump’s Republican Party on Thursday criticized his planned 21 percent cut to discretionary spending at the U.,"As Trump meets biotech CEOs, farm advisers fret over empty USDA spot CHICAGO (Reuters) - U.S. President-elect Donald Trump has left the agriculture secretary as the last department head to be named to his Cabinet, while a meeting with the chief execu"
2788,6912,0.3695054479819274,0,0,"Cameras Aren’t Allowed In White House Press Briefings, So CNN Got Creative Cameras have been banned from White House press briefings, so CNN, and possibly other news outlets, have come up with a decidedly not 21st century solution. They are sending a",Trump Suffers HUMILIATING Reality Check After Bragging About The Number Of Bills He Has Signed Donald Trump stroked his own ego again and got humiliated for it.During a very creepy Cabinet meeting where each member took their turn praising Trump on n
601,17470,0.36946017901409667,1,1,"Trump tells Republican lawmakers: Enough talk. Time to deliver PHILADELPHIA (Reuters) - President Donald Trump pushed Republican lawmakers on Thursday for swift action on a sweeping agenda including his planned U.S.-Mexican border wall, tax cuts and ","Tensions simmer below surface as Trump, Republicans map strategy PHILADELPHIA (Reuters) - When President Donald Trump was elected last November, Republican lawmakers enthusiastically joined his call to rewrite the tax code and dismantle Obamacare in "
407,12868,0.36934377335541424,0,0,"GOP Rep. Makes IMPOSSIBLY Asinine Demand Of FBI, Proving How Desperate GOP Is To Nab Hillary After eleventy billion investigations into Hillary Clinton, her handling of Benghazi, and the whole brouhaha over her emails, the GOP is getting desperate. T","FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails? 21st Century Wire says In a stunning turn of events 11 days before the 2016 presidential election, the FBI announced it is reopenning its investigation into Hillary Clinton s email serve"
2039,12052,0.36931455797687907,0,0,(VIDEO) JUDGE NAPOLITANO FILLS US IN ON ORDER FOR “ROLLING RELEASE” OF CLINTON E-MAILS,"PUTIN Threatens To Release 20,000 “Top Secret” Emails From Hillary…Why Judge Napolitano Says This Is Very Bad News For Hillary [VIDEO] Putin may be the one person Obama has absolutely no influence over. With Obama unable to use his Chicago thug-like "
